partner_id,partner_name,city,vehicle_type,rating
DP0414111,William Mehta,Pune,Scooter,4.1
DP0414112,Ayaan Williams,Mumbai,Scooter,4.5
DP0414113,Dhruv Singh,Mumbai,Bicycle,3.1
DP0414114,Priya Chopra,Bangalore,E-Bike,4.2
DP0414115,Nikhil Jones,Kolkata,Scooter,3.9
DP0414116,Mary Chopra,Bangalore,Scooter,3.9
DP0414117,Nikhil Patel,Kolkata,Bicycle,3.5
DP0414118,Aryan Williams,Hyderabad,Scooter,4
DP0414119,Sai Iyer,Pune,Bicycle,3.6
DP0414120,Linda Verma,Chennai,Bicycle,4.5
DP0414121,Aryan Bose,Bangalore,Bicycle,4.8
DP0414122,Anjali Gupta,Delhi,Bicycle,3.1
DP0414123,Diya Gupta,Bangalore,Scooter,4.7
DP0414124,Ayaan Johnson,Kolkata,Scooter,3.9
DP0414125,Krishna Nair,Pune,Scooter,3.1
DP0414126,Priya Bose,Pune,Bike,4.7
DP0414127,Vivaan Miller,Kolkata,Bicycle,3
DP0414128,Elizabeth Brown,Bangalore,Bike,4.5
DP0414129,Kavya Chatterjee,Chennai,Bicycle,3.5
DP0414130,Priya Bhatt,Delhi,Scooter,4.7
DP0414131,Vikram Smith,Delhi,Bicycle,4.7
DP0414132,Mary Garcia,Chennai,Bike,3.8
DP0414133,Rahul Verma,Mumbai,Bike,4.4
DP0414134,Arjun Singh,Mumbai,E-Bike,4.6
DP0414135,Patricia Reddy,Mumbai,Scooter,4.5
DP0414136,Meera Gupta,Hyderabad,Bike,3.1
DP0414137,Jennifer Smith,Bangalore,Scooter,4
DP0414138,Michael Iyer,Mumbai,Bike,3.9
DP0414139,Patricia Malhotra,Delhi,E-Bike,3.1
DP0414140,Ayaan Verma,Pune,Bike,3.5
DP0414141,John Reddy,Hyderabad,Bicycle,4.1
DP0414142,Meera Chopra,Pune,E-Bike,3.4
DP0414143,Raj Das,Pune,Scooter,4.4
DP0414144,Anjali Kapoor,Chennai,Bicycle,4
DP0414145,Vihaan Iyer,Hyderabad,E-Bike,4.4
DP0414146,Rahul Malhotra,Kolkata,E-Bike,3.6
DP0414147,Reyansh Rao,Hyderabad,E-Bike,4.9
DP0414148,Vikram Gupta,Hyderabad,Bike,3.5
DP0414149,John Bose,Bangalore,Bicycle,4.9
DP0414150,Aditya Rao,Hyderabad,E-Bike,4.2
DP0414151,Patricia Rao,Bangalore,Scooter,3.8
DP0414152,Ayaan Anderson,Kolkata,Bike,4.3
DP0414153,Reyansh Das,Delhi,Bicycle,3.9
DP0414154,Priya Garcia,Pune,Bike,4.9
DP0414155,Vikram Williams,Chennai,E-Bike,3.8
DP0414156,Vivaan Kapoor,Kolkata,Bicycle,3.5
DP0414157,Mary Kapoor,Mumbai,Bike,4
DP0414158,Elizabeth Anderson,Chennai,Scooter,3
DP0414159,Riya Johnson,Chennai,Bike,3.1
DP0414160,Pooja Bose,Kolkata,Bike,3.1
DP0414161,Rohan Iyer,Chennai,Scooter,3.8
DP0414162,Rahul Miller,Delhi,E-Bike,3.4
DP0414163,Ishaan Jones,Pune,Bike,4.1
DP0414164,Aarav Chopra,Pune,Scooter,3.9
DP0414165,Riya Malhotra,Kolkata,Scooter,3.7
DP0414166,Susan Chatterjee,Pune,Scooter,4.3
DP0414167,Rohan Miller,Mumbai,Bike,4
DP0414168,Kabir Anderson,Delhi,Bicycle,4
DP0414169,Kavya Bose,Chennai,E-Bike,5
DP0414170,Mary Williams,Pune,Bicycle,4
DP0414171,Isha Johnson,Chennai,Scooter,4.4
DP0414172,Michael Smith,Chennai,Bike,4
DP0414173,Linda Mehta,Pune,Bike,3.1
DP0414174,Karan Singh,Mumbai,Bicycle,4.2
DP0414175,Ayaan Davis,Bangalore,Bicycle,3
DP0414176,Aadhya Iyer,Hyderabad,E-Bike,4.6
DP0414177,Dhruv Johnson,Mumbai,Scooter,3.7
DP0414178,Aryan Miller,Delhi,Scooter,3.6
DP0414179,Krishna Johnson,Pune,E-Bike,4.8
DP0414180,Mary Smith,Bangalore,E-Bike,4.3
DP0414181,Ayaan Williams,Pune,Bike,4.4
DP0414182,Dhruv Kapoor,Kolkata,Bicycle,4.7
DP0414183,Rohan Smith,Chennai,Bike,4.9
DP0414184,Amit Reddy,Bangalore,Bicycle,3.3
DP0414185,Sneha Bhatt,Kolkata,Bike,3.2
DP0414186,Mary Rao,Bangalore,E-Bike,4
DP0414187,Arjun Smith,Chennai,Bike,4.6
DP0414188,Meera Johnson,Pune,Bike,3.2
DP0414189,William Rao,Hyderabad,E-Bike,4.1
DP0414190,Nikhil Williams,Bangalore,Bicycle,4.7
DP0414191,Krishna Wilson,Pune,Bike,4
DP0414192,Elizabeth Mukherjee,Pune,Bike,3.2
DP0414193,Sneha Davis,Bangalore,Bicycle,3.7
DP0414194,Jennifer Sharma,Mumbai,Scooter,3.8
DP0414195,Pooja Smith,Bangalore,E-Bike,4.7
DP0414196,Dhruv Rao,Kolkata,Bicycle,3.1
DP0414197,Dhruv Verma,Kolkata,E-Bike,4.6
DP0414198,Vivaan Chopra,Mumbai,E-Bike,4
DP0414199,Ishaan Bhatt,Pune,Bike,4.5
DP0414200,Isha Anderson,Hyderabad,Scooter,4
DP0414201,Kiara Patel,Pune,Bike,3.4
DP0414202,Ayaan Sharma,Bangalore,Scooter,3.1
DP0414203,Pooja Das,Bangalore,Bike,3.9
DP0414204,Ananya Anderson,Delhi,Bike,4.2
DP0414205,William Kumar,Hyderabad,Bike,4.2
DP0414206,Kavya Miller,Mumbai,Scooter,4
DP0414207,Krishna Brown,Chennai,Bicycle,4.9
DP0414208,Sai Joshi,Hyderabad,Scooter,4.2
DP0414209,Patricia Brown,Hyderabad,E-Bike,4.2
DP0414210,Diya Iyer,Mumbai,Bike,3.8
DP0414211,Linda Gupta,Chennai,Scooter,4.5
DP0414212,Amit Singh,Delhi,Bike,4
DP0414213,Saanvi Verma,Mumbai,Bike,4.6
DP0414214,Robert Rao,Bangalore,Scooter,3.2
DP0414215,Aryan Jones,Mumbai,Scooter,3.8
DP0414216,Aarav Malhotra,Chennai,Bicycle,3
DP0414217,Patricia Bose,Chennai,Bicycle,4.6
DP0414218,Ananya Anderson,Chennai,Bicycle,4
DP0414219,John Brown,Hyderabad,E-Bike,4.2
DP0414220,Diya Mehta,Mumbai,Bike,4.7
DP0414221,Dhruv Mehta,Kolkata,Bicycle,3.4
DP0414222,Ayaan Johnson,Pune,Bicycle,3.3
DP0414223,Sneha Iyer,Hyderabad,Scooter,4.1
DP0414224,Krishna Sharma,Kolkata,Bike,4
DP0414225,Michael Jones,Pune,Bike,3.2
DP0414226,Karan Kapoor,Mumbai,E-Bike,4
DP0414227,Amit Patel,Chennai,Scooter,4.1
DP0414228,Raj Gupta,Pune,Bike,4
DP0414229,Vihaan Smith,Pune,Bicycle,3.8
DP0414230,Priya Johnson,Kolkata,E-Bike,3.2
DP0414231,Susan Smith,Bangalore,Bike,3.7
DP0414232,Jennifer Malhotra,Hyderabad,Bicycle,3.7
DP0414233,Aditya Jones,Chennai,Scooter,4
DP0414234,Aadhya Brown,Mumbai,Bicycle,4.6
DP0414235,Krishna Rao,Bangalore,Bicycle,3.9
DP0414236,Kiara Brown,Mumbai,Bicycle,4.5
DP0414237,Ayaan Bose,Mumbai,Scooter,3
DP0414238,Vihaan Brown,Bangalore,Bicycle,4.3
DP0414239,Linda Chopra,Hyderabad,E-Bike,5
DP0414240,Ishaan Wilson,Kolkata,Bicycle,4.5
DP0414241,James Iyer,Chennai,Scooter,3.3
DP0414242,Raj Chopra,Hyderabad,Bicycle,3.2
DP0414243,Rahul Smith,Hyderabad,Bike,3.5
DP0414244,William Wilson,Mumbai,E-Bike,4.7
DP0414245,Susan Mukherjee,Hyderabad,Scooter,3.8
DP0414246,Kabir Johnson,Kolkata,Bike,3.9
DP0414247,Ayaan Bhatt,Mumbai,E-Bike,4.2
DP0414248,Myra Chatterjee,Bangalore,Bicycle,3.2
DP0414249,Pooja Kapoor,Mumbai,Scooter,4.9
DP0414250,Sai Nair,Kolkata,Scooter,4.1
DP0414251,Robert Patel,Hyderabad,Scooter,3.6
DP0414252,Arjun Das,Hyderabad,E-Bike,4
DP0414253,Priya Gupta,Pune,Bike,3.4
DP0414254,Myra Joshi,Pune,Bike,4.9
DP0414255,Kabir Rao,Hyderabad,Scooter,3.7
DP0414256,Nikhil Anderson,Hyderabad,Bike,3.3
DP0414257,Aryan Anderson,Kolkata,Bike,3.3
DP0414258,Arjun Kapoor,Hyderabad,E-Bike,3.7
DP0414259,Patricia Singh,Bangalore,Bicycle,4
DP0414260,Reyansh Garcia,Bangalore,E-Bike,3.5
DP0414261,Sneha Davis,Bangalore,E-Bike,4
DP0414262,Neha Bhatt,Mumbai,Scooter,3.1
DP0414263,Reyansh Verma,Pune,Bicycle,3.4
DP0414264,Reyansh Chopra,Bangalore,E-Bike,4
DP0414265,Ananya Davis,Mumbai,Bicycle,3.4
DP0414266,Amit Chatterjee,Chennai,Bicycle,4
DP0414267,Vihaan Chopra,Mumbai,E-Bike,3.3
DP0414268,Diya Brown,Pune,Bicycle,4.2
DP0414269,Nikhil Wilson,Bangalore,Bicycle,4.6
DP0414270,Anjali Kapoor,Delhi,E-Bike,4.3
DP0414271,Dhruv Williams,Bangalore,Bicycle,4.8
DP0414272,Aryan Mukherjee,Mumbai,Scooter,3.9
DP0414273,Diya Miller,Kolkata,Bike,4
DP0414274,Anjali Smith,Chennai,Bike,3.2
DP0414275,Mary Mukherjee,Bangalore,E-Bike,4.6
DP0414276,Neha Bhatt,Pune,E-Bike,3.4
DP0414277,Ayaan Bhatt,Hyderabad,E-Bike,4.2
DP0414278,Riya Anderson,Chennai,E-Bike,3.4
DP0414279,Aryan Iyer,Bangalore,Bike,4.3
DP0414280,Susan Chatterjee,Bangalore,E-Bike,4.1
DP0414281,Rohan Patel,Bangalore,Bicycle,3.6
DP0414282,John Reddy,Delhi,Bike,3.6
DP0414283,Sneha Malhotra,Bangalore,Bike,4.5
DP0414284,Kabir Nair,Kolkata,Bicycle,3.3
DP0414285,Krishna Williams,Kolkata,Bike,4
DP0414286,Amit Patel,Kolkata,Scooter,4.6
DP0414287,Sai Anderson,Delhi,E-Bike,4.8
DP0414288,Patricia Mehta,Pune,Scooter,5
DP0414289,Aryan Reddy,Mumbai,E-Bike,3.2
DP0414290,Vikram Brown,Kolkata,Bicycle,3.2
DP0414291,Rohan Davis,Pune,E-Bike,3.9
DP0414292,Kabir Miller,Chennai,Bicycle,3.2
DP0414293,Krishna Bhatt,Delhi,Bicycle,3.1
DP0414294,Jennifer Singh,Chennai,E-Bike,4.9
DP0414295,Patricia Joshi,Kolkata,Bike,3.3
DP0414296,John Johnson,Chennai,Bike,4.7
DP0414297,Sneha Miller,Hyderabad,Bicycle,4.7
DP0414298,Linda Bose,Bangalore,E-Bike,3.4
DP0414299,Aditya Garcia,Delhi,Bicycle,3.8
DP0414300,Rahul Patel,Chennai,Bike,4.4
DP0414301,Elizabeth Bhatt,Delhi,Scooter,3.1
DP0414302,Krishna Bhatt,Mumbai,E-Bike,3.9
DP0414303,Ayaan Jones,Delhi,Scooter,3.1
DP0414304,Reyansh Kumar,Chennai,Bike,3.7
DP0414305,Karan Rao,Hyderabad,Scooter,4.7
DP0414306,Meera Joshi,Chennai,Bicycle,4
DP0414307,Reyansh Reddy,Delhi,Scooter,3.4
DP0414308,Reyansh Iyer,Pune,Scooter,3.9
DP0414309,Kabir Patel,Pune,Bicycle,4.5
DP0414310,Kabir Jones,Delhi,Bike,4.9
DP0414311,Neha Davis,Mumbai,E-Bike,4.8
DP0414312,Sai Joshi,Pune,Bike,4.4
DP0414313,Ayaan Chopra,Mumbai,Scooter,4.1
DP0414314,Amit Nair,Pune,Bicycle,3.1
DP0414315,Myra Reddy,Mumbai,Scooter,3.5
DP0414316,Anjali Chatterjee,Pune,Bicycle,3.3
DP0414317,Mary Garcia,Delhi,Scooter,4
DP0414318,Raj Miller,Delhi,E-Bike,4.5
DP0414319,Priya Miller,Kolkata,E-Bike,3
DP0414320,Aryan Wilson,Mumbai,Bike,5
DP0414321,Raj Garcia,Hyderabad,Scooter,4.4
DP0414322,James Brown,Chennai,Bike,4.8
DP0414323,Vihaan Bhatt,Bangalore,Scooter,4.3
DP0414324,Rahul Wilson,Delhi,Bicycle,3.6
DP0414325,Elizabeth Williams,Delhi,Bike,4.2
DP0414326,Meera Miller,Bangalore,Scooter,3.6
DP0414327,Aryan Williams,Bangalore,E-Bike,3.7
DP0414328,Myra Rao,Chennai,Bike,3.5
DP0414329,Amit Singh,Chennai,Scooter,4.1
DP0414330,Sai Gupta,Pune,Bike,4.2
DP0414331,Ayaan Chatterjee,Mumbai,E-Bike,3.1
DP0414332,David Malhotra,Hyderabad,Bicycle,4.4
DP0414333,Kiara Bose,Chennai,Bicycle,4.4
DP0414334,Rahul Smith,Hyderabad,Bike,3
DP0414335,Aditya Bose,Chennai,Scooter,4.3
DP0414336,James Jones,Hyderabad,Bicycle,4.2
DP0414337,Raj Iyer,Bangalore,Scooter,3.2
DP0414338,Vivaan Gupta,Delhi,Scooter,4.3
DP0414339,Sneha Gupta,Mumbai,Scooter,4.3
DP0414340,Raj Bhatt,Pune,Scooter,4
DP0414341,Patricia Bose,Chennai,Scooter,4
DP0414342,John Sharma,Bangalore,E-Bike,3.4
DP0414343,Dhruv Anderson,Delhi,Scooter,4.3
DP0414344,Susan Sharma,Delhi,Bike,3.9
DP0414345,Aryan Johnson,Kolkata,Scooter,4.9
DP0414346,Saanvi Johnson,Delhi,E-Bike,4.2
DP0414347,Linda Miller,Delhi,Bike,3.7
DP0414348,Sneha Williams,Chennai,Scooter,3.9
DP0414349,Ayaan Brown,Hyderabad,Bike,4.6
DP0414350,Vivaan Gupta,Kolkata,Bike,3.8
DP0414351,Vivaan Rao,Pune,Bicycle,3.4
DP0414352,Meera Johnson,Hyderabad,E-Bike,4.4
DP0414353,Arjun Sharma,Hyderabad,E-Bike,3.8
DP0414354,Sneha Patel,Hyderabad,Bike,3.6
DP0414355,Kavya Gupta,Chennai,Bicycle,3.5
DP0414356,Amit Johnson,Delhi,E-Bike,4
DP0414357,Raj Smith,Mumbai,E-Bike,4.4
DP0414358,David Chopra,Chennai,E-Bike,4.1
DP0414359,Riya Reddy,Bangalore,Scooter,4
DP0414360,Vivaan Smith,Delhi,E-Bike,5
DP0414361,James Verma,Chennai,Scooter,4.5
DP0414362,Ananya Kapoor,Chennai,E-Bike,4.8
DP0414363,Arjun Bose,Hyderabad,Bike,3
DP0414364,Vivaan Gupta,Kolkata,Scooter,3.1
DP0414365,Ayaan Patel,Bangalore,Bike,3.6
DP0414366,Sneha Singh,Bangalore,Bicycle,4.3
DP0414367,Dhruv Kumar,Chennai,Bicycle,4.7
DP0414368,Aditya Kapoor,Chennai,E-Bike,4.1
DP0414369,Aryan Miller,Hyderabad,Bicycle,4.2
DP0414370,Arjun Mehta,Mumbai,Bicycle,4.5
DP0414371,Pooja Joshi,Chennai,E-Bike,3.4
DP0414372,Anjali Wilson,Kolkata,Bike,3.5
DP0414373,Kiara Brown,Chennai,Bike,3.3
DP0414374,Arjun Johnson,Pune,Scooter,4.9
DP0414375,Amit Malhotra,Hyderabad,E-Bike,4.2
DP0414376,Raj Anderson,Bangalore,Bike,4.7
DP0414377,Mary Chopra,Mumbai,Bicycle,4.5
DP0414378,Robert Mehta,Chennai,Scooter,3.2
DP0414379,Arjun Brown,Bangalore,Scooter,4
DP0414380,Amit Wilson,Hyderabad,Bicycle,3.3
DP0414381,Robert Bhatt,Delhi,Scooter,4.2
DP0414382,Reyansh Patel,Mumbai,Scooter,3.6
DP0414383,Michael Verma,Chennai,E-Bike,4
DP0414384,Arjun Chopra,Bangalore,E-Bike,4.6
DP0414385,Anjali Verma,Pune,Bicycle,4.1
DP0414386,James Malhotra,Delhi,Bike,4.8
DP0414387,Michael Kapoor,Pune,Bike,3.5
DP0414388,Amit Kapoor,Chennai,E-Bike,4.5
DP0414389,Michael Bose,Bangalore,Scooter,4.2
DP0414390,Kabir Davis,Chennai,Scooter,3.2
DP0414391,Patricia Rao,Bangalore,E-Bike,4.6
DP0414392,John Joshi,Hyderabad,E-Bike,4.7
DP0414393,Aarav Williams,Chennai,Scooter,4.7
DP0414394,Arjun Joshi,Kolkata,E-Bike,4.9
DP0414395,Aarav Nair,Hyderabad,Scooter,3.2
DP0414396,Nikhil Singh,Hyderabad,Bicycle,5
DP0414397,Rohan Williams,Kolkata,Bike,3.7
DP0414398,Diya Kapoor,Hyderabad,E-Bike,4.3
DP0414399,Susan Johnson,Chennai,Bike,4.5
DP0414400,Pooja Bhatt,Delhi,Bicycle,3.1
DP0414401,Priya Sharma,Bangalore,Scooter,3.2
DP0414402,Reyansh Anderson,Bangalore,Bike,4.9
DP0414403,Aditya Wilson,Hyderabad,Scooter,3.5
DP0414404,Kavya Garcia,Delhi,E-Bike,3.7
DP0414405,Vihaan Kumar,Kolkata,E-Bike,4.4
DP0414406,Nikhil Gupta,Pune,Bicycle,3.9
DP0414407,Krishna Miller,Mumbai,Scooter,4.8
DP0414408,Raj Sharma,Pune,Bicycle,4
DP0414409,John Iyer,Bangalore,E-Bike,4.3
DP0414410,Diya Chopra,Pune,Scooter,4.7
DP0414411,Susan Kapoor,Bangalore,E-Bike,4.2
DP0414412,James Verma,Bangalore,E-Bike,3.8
DP0414413,Reyansh Davis,Mumbai,Bike,3.6
DP0414414,Vikram Davis,Mumbai,Bicycle,4.3
DP0414415,Kabir Das,Pune,Scooter,4.8
DP0414416,Riya Mehta,Delhi,Bicycle,4
DP0414417,Dhruv Nair,Pune,Bike,3.2
DP0414418,Raj Sharma,Mumbai,E-Bike,4.9
DP0414419,Diya Garcia,Delhi,E-Bike,3.6
DP0414420,Patricia Malhotra,Mumbai,Bicycle,3.9
DP0414421,Myra Garcia,Pune,Scooter,3.5
DP0414422,Pooja Singh,Kolkata,Bicycle,4.6
DP0414423,Rohan Sharma,Pune,Bike,4.5
DP0414424,William Singh,Bangalore,Bicycle,3.7
DP0414425,William Johnson,Bangalore,Scooter,3.4
DP0414426,Patricia Rao,Mumbai,E-Bike,3.1
DP0414427,Amit Garcia,Mumbai,Bike,3
DP0414428,Rohan Chatterjee,Hyderabad,E-Bike,4.5
DP0414429,Priya Patel,Chennai,E-Bike,4
DP0414430,Diya Sharma,Kolkata,Bicycle,4
DP0414431,Elizabeth Jones,Hyderabad,E-Bike,4
DP0414432,Nikhil Bhatt,Chennai,Bike,4.1
DP0414433,Robert Davis,Pune,Bicycle,3.9
DP0414434,Aarav Mehta,Chennai,Bike,3.2
DP0414435,Myra Bose,Mumbai,Bike,4
DP0414436,Myra Johnson,Chennai,Scooter,3.6
DP0414437,Arjun Anderson,Delhi,Bike,4.6
DP0414438,Aryan Reddy,Kolkata,E-Bike,4.8
DP0414439,Kavya Singh,Chennai,Scooter,4
DP0414440,Aditya Kapoor,Delhi,E-Bike,4
DP0414441,Jennifer Davis,Kolkata,Scooter,3.4
DP0414442,Rohan Kapoor,Mumbai,Scooter,4.3
DP0414443,Vikram Chopra,Kolkata,E-Bike,3.6
DP0414444,Michael Chopra,Hyderabad,E-Bike,3.1
DP0414445,David Iyer,Delhi,Bicycle,4
DP0414446,Kiara Sharma,Mumbai,Bicycle,4.2
DP0414447,Ayaan Patel,Pune,Scooter,4.3
DP0414448,Aryan Gupta,Kolkata,Bike,3.1
DP0414449,Aditya Nair,Hyderabad,Scooter,3.6
DP0414450,Raj Williams,Hyderabad,Scooter,3.3
DP0414451,Nikhil Chopra,Hyderabad,Scooter,4.2
DP0414452,David Miller,Pune,Bike,4.5
DP0414453,Reyansh Bhatt,Pune,Bike,3.4
DP0414454,Priya Jones,Delhi,E-Bike,4.7
DP0414455,Karan Bhatt,Bangalore,Bike,4.4
DP0414456,Arjun Kapoor,Hyderabad,Bike,4.6
DP0414457,William Brown,Mumbai,Bike,4
DP0414458,Saanvi Williams,Chennai,Bicycle,5
DP0414459,Robert Garcia,Kolkata,Scooter,4
DP0414460,Linda Patel,Chennai,E-Bike,4.6
DP0414461,Riya Davis,Pune,Scooter,4.6
DP0414462,James Smith,Chennai,Bicycle,4.1
DP0414463,Ishaan Bhatt,Kolkata,Bike,4.9
DP0414464,Sai Joshi,Bangalore,Scooter,4.1
DP0414465,Aarav Wilson,Chennai,Scooter,4.9
DP0414466,Isha Iyer,Hyderabad,Bike,3.2
DP0414467,Anjali Bose,Hyderabad,E-Bike,4.5
DP0414468,Saanvi Singh,Chennai,Scooter,3.2
DP0414469,Ayaan Malhotra,Delhi,E-Bike,4
DP0414470,Kiara Rao,Bangalore,Bicycle,4
DP0414471,Dhruv Williams,Hyderabad,E-Bike,4
DP0414472,Anjali Chopra,Pune,Scooter,3.7
DP0414473,Karan Anderson,Chennai,Bike,3.3
DP0414474,John Johnson,Bangalore,Scooter,3.3
DP0414475,Sai Chatterjee,Kolkata,E-Bike,4
DP0414476,Kabir Chopra,Kolkata,Bike,3.7
DP0414477,Ananya Rao,Pune,Bicycle,4.2
DP0414478,Aditya Reddy,Bangalore,Bike,4.5
DP0414479,James Iyer,Chennai,E-Bike,4.4
DP0414480,Michael Kumar,Chennai,E-Bike,4
DP0414481,Kavya Anderson,Chennai,Bicycle,3.3
DP0414482,Kiara Miller,Mumbai,Bicycle,4
DP0414483,John Bose,Mumbai,Scooter,4
DP0414484,Kabir Gupta,Mumbai,E-Bike,4.9
DP0414485,Kiara Joshi,Delhi,Bicycle,4.4
DP0414486,John Jones,Delhi,E-Bike,4
DP0414487,Aarav Smith,Bangalore,Scooter,4.8
DP0414488,Neha Nair,Hyderabad,E-Bike,3.1
DP0414489,Aryan Bhatt,Delhi,Scooter,4
DP0414490,Karan Sharma,Chennai,Bike,3.9
DP0414491,Ananya Davis,Pune,E-Bike,4.6
DP0414492,Amit Gupta,Hyderabad,Scooter,4.6
DP0414493,Myra Patel,Pune,Scooter,3.1
DP0414494,Dhruv Miller,Hyderabad,Scooter,4.8
DP0414495,Diya Wilson,Kolkata,E-Bike,4.2
DP0414496,Susan Mehta,Chennai,Bike,3.5
DP0414497,Karan Bhatt,Pune,Bike,3.1
DP0414498,Raj Brown,Delhi,E-Bike,4.2
DP0414499,Saanvi Wilson,Mumbai,Bike,3.7
DP0414500,Sneha Bhatt,Chennai,Bicycle,3.1
DP0414501,Riya Bose,Chennai,Scooter,4.3
DP0414502,James Jones,Delhi,Scooter,4.1
DP0414503,Karan Nair,Pune,E-Bike,3.2
DP0414504,Krishna Verma,Hyderabad,Bicycle,3.4
DP0414505,Susan Verma,Delhi,E-Bike,4.3
DP0414506,Pooja Nair,Mumbai,Bicycle,4.6
DP0414507,Raj Verma,Chennai,Scooter,3.9
DP0414508,Aryan Bhatt,Pune,Scooter,3.6
DP0414509,Kabir Wilson,Kolkata,Scooter,3.1
DP0414510,Priya Miller,Chennai,Bike,4.2
DP0414511,Pooja Sharma,Delhi,Bike,3.7
DP0414512,Aditya Smith,Bangalore,E-Bike,4.3
DP0414513,Meera Nair,Chennai,E-Bike,3.1
DP0414514,Raj Patel,Delhi,Bicycle,3.3
DP0414515,Nikhil Miller,Pune,E-Bike,4.6
DP0414516,Ishaan Mukherjee,Hyderabad,Scooter,3.5
DP0414517,Kabir Nair,Chennai,Bike,3.6
DP0414518,Ananya Singh,Hyderabad,Scooter,4.7
DP0414519,Riya Brown,Pune,Bike,4.1
DP0414520,Vihaan Singh,Delhi,Bike,3.5
DP0414521,Krishna Rao,Kolkata,E-Bike,4.2
DP0414522,Linda Wilson,Delhi,Bike,4
DP0414523,Aadhya Singh,Delhi,Scooter,3.5
DP0414524,Raj Bose,Pune,Scooter,3.2
DP0414525,Aditya Mukherjee,Pune,Bike,4
DP0414526,Neha Bhatt,Bangalore,Bike,4
DP0414527,Anjali Iyer,Pune,E-Bike,4.1
DP0414528,Elizabeth Kumar,Pune,Bike,4.4
DP0414529,Aryan Kapoor,Chennai,Scooter,4.1
DP0414530,Neha Sharma,Kolkata,Scooter,4.5
DP0414531,Ananya Nair,Delhi,Bicycle,4.9
DP0414532,Nikhil Chatterjee,Chennai,Bicycle,4.7
DP0414533,Saanvi Joshi,Delhi,E-Bike,5
DP0414534,David Mukherjee,Delhi,Scooter,4
DP0414535,Rahul Verma,Mumbai,Bicycle,4.2
DP0414536,William Davis,Chennai,Bicycle,4.8
DP0414537,Kavya Brown,Delhi,E-Bike,4.9
DP0414538,Rohan Anderson,Hyderabad,Bicycle,4
DP0414539,Rahul Chopra,Hyderabad,Bike,3.7
DP0414540,Aadhya Iyer,Delhi,Bicycle,4
DP0414541,Sai Patel,Chennai,E-Bike,4.4
DP0414542,Aryan Davis,Kolkata,Scooter,3.9
DP0414543,Meera Nair,Mumbai,Scooter,3.1
DP0414544,Kavya Anderson,Kolkata,Bicycle,4.9
DP0414545,Myra Rao,Chennai,Scooter,4
DP0414546,Kiara Mehta,Mumbai,E-Bike,3.5
DP0414547,Diya Verma,Hyderabad,Scooter,4.1
DP0414548,Krishna Brown,Delhi,Scooter,3.9
DP0414549,James Davis,Hyderabad,Bicycle,3.1
DP0414550,Ayaan Sharma,Hyderabad,Bicycle,4.8
DP0414551,Ishaan Brown,Delhi,Bike,3.5
DP0414552,Aditya Bose,Pune,E-Bike,3.8
DP0414553,Saanvi Chatterjee,Hyderabad,Scooter,3.6
DP0414554,Kabir Joshi,Delhi,Scooter,4.7
DP0414555,James Bhatt,Delhi,Scooter,4.7
DP0414556,Sneha Chopra,Chennai,Bike,5
DP0414557,Sneha Bose,Chennai,Bicycle,3.5
DP0414558,Meera Reddy,Chennai,Bicycle,4.4
DP0414559,James Jones,Kolkata,Scooter,3.7
DP0414560,David Verma,Kolkata,Bicycle,4.2
DP0414561,Aadhya Nair,Chennai,Bike,3.5
DP0414562,Diya Chatterjee,Pune,Bike,3.6
DP0414563,Arjun Chopra,Hyderabad,Scooter,4.9
DP0414564,Isha Iyer,Hyderabad,E-Bike,3.3
DP0414565,Pooja Singh,Kolkata,Bike,4.3
DP0414566,Amit Wilson,Delhi,Bicycle,3.7
DP0414567,Arjun Rao,Chennai,Bike,4.1
DP0414568,Sneha Anderson,Chennai,E-Bike,4
DP0414569,Elizabeth Gupta,Chennai,Bicycle,3.4
DP0414570,Vikram Chatterjee,Bangalore,Scooter,3.7
DP0414571,William Das,Delhi,E-Bike,4.8
DP0414572,Reyansh Malhotra,Delhi,Bike,4
DP0414573,Aadhya Wilson,Mumbai,Bicycle,4.9
DP0414574,Aadhya Singh,Delhi,E-Bike,4.6
DP0414575,Reyansh Gupta,Delhi,E-Bike,3.2
DP0414576,James Jones,Mumbai,E-Bike,3
DP0414577,Sneha Garcia,Delhi,Bike,4.7
DP0414578,Ayaan Nair,Pune,E-Bike,4
DP0414579,Diya Iyer,Bangalore,Scooter,4.6
DP0414580,Arjun Rao,Hyderabad,E-Bike,4
DP0414581,Aryan Singh,Mumbai,E-Bike,3.3
DP0414582,Myra Iyer,Bangalore,Scooter,4
DP0414583,Anjali Brown,Hyderabad,E-Bike,3.1
DP0414584,Priya Verma,Mumbai,E-Bike,4.5
DP0414585,Robert Reddy,Mumbai,Bicycle,4
DP0414586,David Nair,Bangalore,Bicycle,4.6
DP0414587,Rohan Bhatt,Bangalore,Bike,4.1
DP0414588,Kavya Verma,Pune,E-Bike,4
DP0414589,Mary Malhotra,Mumbai,Scooter,4
DP0414590,Pooja Rao,Delhi,Scooter,4.1
DP0414591,Jennifer Kumar,Mumbai,Bicycle,3.3
DP0414592,Ananya Malhotra,Pune,Scooter,3.6
DP0414593,Michael Anderson,Pune,Bicycle,3.8
DP0414594,Saanvi Johnson,Mumbai,Bike,4.4
DP0414595,Pooja Joshi,Bangalore,Bike,4.2
